longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,bedrooms_per_household,rooms_per_person,lat_long_interaction,log_median_income,geo_cluster
-0.6562500000000008,1.120728929384966,-1.0869565217391304,-2.0894007922079365,-2.207762996144822,-1.8958529511187747,-2.087742164772077,-0.10734874182259153,-0.34105470675209465,-0.5,1.6746365856925194,-1.7719928241905794,1.8833468832087552,-0.004257656702001666,0.007969733004049327,-1.033441848613291,-0.10958775068332584,3
-0.6770833333333337,1.1047835990888384,-0.8260869565217391,-0.15469026203765154,-0.6496572033953614,-0.3994934010098247,-0.4309009850312053,0.49831586064720035,-0.10892065056678167,-0.5,0.9935090563087717,-1.340577325136782,0.37845664885672364,-0.2309025345966537,0.5765183996296794,-1.0254014451499225,0.4846365583329699,3
-0.6744791666666657,1.1116173120728918,-0.9565217391304348,-0.17393427087742275,-0.4874602586797487,-0.27203383148409055,-0.3474303396053816,0.1967338627761723,-0.2444553967471661,-0.5,0.7265644404462726,-0.9090754205440034,0.46421513682298277,0.08885307038128983,0.23335873928278986,-1.0302750866105252,0.19591254673263678,3
-0.6744791666666657,1.109339407744874,-1.0,0.19044418938522178,-0.2512138604785973,-0.18266320253695617,-0.14413668855200787,0.6381742350777053,-0.12469196648595367,-0.5,0.9249809152664611,-0.9955816290996259,0.06741673410560471,0.23209738433732444,0.7768615737162028,-1.028455006498137,0.6140731067566406,3
-0.6640625000000011,1.1116173120728918,-0.8695652173913043,-0.12848890435107596,-0.5045308394411542,-0.30651979615284897,-0.3666185185437042,0.3584720037210122,-0.17989157220305568,-0.5,0.8720941628766713,-1.0336087965946699,0.43023017244753115,0.09552062447172009,0.4092758564130144,-1.0279268871097809,0.3524355941752802,3
-0.6718750000000014,1.109339407744874,-0.782608695652174,-0.30043307592944035,-0.6306215993936031,-0.6304107147703746,-0.47723706598575266,0.5348843793096194,-0.1818629866929522,-0.5,0.8166556161023752,-1.029140749185042,-0.12222977872571558,0.024090813898941296,0.8326717490161896,-1.027868106955825,0.5187435773704859,3
-0.6718750000000014,1.109339407744874,-0.7391304347826086,-0.04193840888512482,-0.5933528911344191,-0.7360979669630938,-0.558120943621438,1.0577346760265822,0.641695416461311,-0.5,1.588263006993149,-1.403811252932928,-0.1621390204044205,0.49300178685001167,1.6677400157431688,-1.027868106955825,0.9868099542939026,3
-0.6718750000000014,1.1070615034168563,-0.9130434782608695,-0.11986673565339873,-0.5218245713633034,-0.3591037529860138,-0.3666185185437042,0.3193469776231521,-0.21931986200098572,-0.5,0.8898914002656731,-1.0913339140414202,0.28386122878361725,0.027455703154841606,0.5526778664291992,-1.0260481771763117,0.31493520555485555,3
-0.7135416666666673,1.1252847380410016,-0.782608695652174,-0.5184652078653258,-0.6787342343776125,-0.5744254296439225,-0.6619300398209622,-0.10594702365134946,-0.36914736323311975,-0.5,0.8686057659057014,-0.7400145242376667,0.6457402902146634,0.5646556778073257,0.22394886318241183,-1.0500148453713622,-0.10814416109915091,3
-0.7057291666666671,1.1116173120728918,-0.782608695652174,-0.8115803113009563,-1.1160541600366765,-0.8939254202395782,-0.9998866581355317,0.34910349918043376,-0.2528339083292262,-0.5,1.2085682471982109,-1.3037896744089776,0.8751940867887226,0.12940431318741685,0.3717075379105426,-1.0373196851127584,0.343476875599059,3
-0.6927083333333344,1.123006833712984,-0.8260869565217391,-0.8676776141949477,-0.9024140447502222,-0.6389070438442686,-0.7484769915190741,0.8686587833331462,-0.2966978807294234,-0.5,0.3574912296744497,-0.634399761806318,0.7532601928223613,-0.0053649500790931386,-0.37610741973618633,-1.0434900979493837,0.8216210743672495,3
-0.6875000000000021,1.1457858769931664,-1.0,-0.49368776287150085,-0.754352052469576,-0.5324402864063508,-0.7045211630820819,-0.12760931705249176,-0.30211927057663873,-0.5,1.0429423950871184,-0.9784667593656382,0.9128881070215124,0.42760827303284366,0.17589871180627645,-1.0605228126378827,-0.13049141274512635,3
-0.6822916666666661,1.1343963553530743,-0.9565217391304348,-1.4987596470004867,-1.5103530996655021,-1.4089193067840353,-1.3272652901859985,0.415831151126213,-0.34598324297683586,-0.5,0.6200576679255921,-0.9958959705486143,0.46631520005718535,-0.20175766608268028,0.12398892469334019,-1.0502415473462092,0.40700352869177686,3
-0.6770833333333337,1.1412300683371293,-0.5652173913043478,0.16109033079261434,-0.16538924309711692,-0.06788177693699603,0.03288410923574102,0.2679341006572554,-0.34006899950714636,-0.5,0.40925598720817097,-0.7403602866378015,-0.16413896532391092,-0.09772564104045613,0.44772156967065824,-1.054525132274136,0.26530753049464345,3
-0.7031250000000027,1.1594533029612746,-0.782608695652174,-1.2608493976386124,-1.3545318379082578,-1.4165035953899232,-1.525837206400288,0.1886833416220406,-0.4504682109413504,-0.5,1.8237281922670652,-1.0548386172935416,1.1961153463465748,1.40935631841582,0.7110711723250939,-1.0749890444917638,0.18801672168810993,3
-0.7031250000000027,1.157175398633257,-1.0,0.6819462919009407,0.2934469339838943,0.23611835916076118,0.35338789969041057,0.5743080642241953,-0.22572695909314933,-0.5,0.6144574356171753,-0.5930132347961926,-0.3137839560322576,0.43297929220482184,0.7931799134136109,-1.0731673107177562,0.5553032600484259,3
-0.708333333333335,1.157175398633257,-1.173913043478261,-1.1112348352346073,-1.5011976883624152,-1.3282033550207386,-1.3175696142847335,0.568601439711697,-0.21439132577624445,-0.5,1.5021956287981817,-1.7502040303160566,0.6866971642239937,-0.20280694260248663,0.8242600906420126,-1.0743474237831108,0.5500246154931713,3
-0.7031250000000027,1.1526195899772198,-1.0434782608695652,0.032382746629163496,-0.29447498983494336,-0.34704862567714156,-0.09968138024988508,0.25210540933251835,-0.279448003942829,-0.5,0.4926391206543778,-0.8167308293991103,-0.511595384850888,-0.09870404315649631,0.8431864477405931,-1.0695238431697365,0.24994760855984233,3
-0.7109374999999993,1.154897494305239,-1.0869565217391304,0.9597273450633219,0.5315127226876072,0.39015465659909304,0.5819150744925724,0.5769018689824381,-0.02759980285855101,-0.5,0.5793977619851312,-0.5346130124873161,-0.5693037099123125,0.4750746942046629,0.9868117601534466,-1.0731152955431544,0.5577010426734651,3
-0.708333333333335,1.1526195899772198,-1.0,0.41450048193926026,-0.008829521006245492,-0.07906863761338256,0.16692145106542647,0.9484641812158199,-0.09068506653523903,-0.5,0.5657234278763551,-0.8211568970096257,-0.5883551762690566,-0.0008780610327574889,0.9897490880516436,-1.070703354903593,0.8918852277917235,3
-0.7031250000000027,1.143507972665147,-0.6956521739130435,-0.40505951392493283,-0.3278752627954903,-0.44113606138339506,-0.2028828313377858,-0.5096505948727429,-0.4578610152784623,-0.5,-0.12222532149575432,-0.07577740181762412,-0.4541959023379012,0.1591106517187797,0.14664157675841208,-1.062236908073701,-0.5385507352994313,3
-0.6979166666666667,1.1412300683371293,-0.782608695652174,-0.9698062771638115,-1.15761626878534,-1.052361309712833,-0.9472581394601604,-0.09148850180305773,-0.3928043371118778,-0.5,0.6986225893897049,-1.1061459956223088,0.21160335645126313,-0.2666919245310963,0.41991063029132436,-1.05923716589458,-0.09327345044966852,3
-0.7213541666666676,1.1389521640091114,-1.0,-0.9792389732423095,-1.143616649750661,-1.2090261733149386,-1.0153017914357614,-0.76913262871507,-0.393790044356826,-0.5,0.8772835742569717,-1.050339271646145,-0.026759907660782435,0.07585385908190183,0.8107508220754585,-1.0627154176134495,-0.8319687800738005,3
-0.708333333333335,1.1457858769931664,-0.6956521739130435,-0.9262032001711922,-1.193277502176834,-0.8090604997271891,-0.9546540195273191,-0.17488880177191185,-0.5096106456382454,-0.5,0.8175592880845299,-1.285845019654942,0.9700442827078103,-0.38813549213097037,-0.0943978613710472,-1.0652372515843205,-0.17954927863140252,3
-0.6953125000000024,1.1526195899772198,-0.8260869565217391,0.8555673735808956,0.6973284113600592,0.7830093343884532,0.8372804799210591,-0.2762759183138153,-0.4302612124199113,-0.5,-0.19831864255482667,0.010731256708614653,-0.30760706495936674,0.17819881670232413,-0.05963378081178361,-1.0677545755689521,-0.28608601139925804,3
-0.7187499999999997,1.150341685649202,-0.782608695652174,-1.0010497505340812,-1.3382990986272574,-1.248706367974232,-1.1367910690310488,-0.6399319572890695,-0.4268112370625924,-0.5,1.1935492573434883,-1.526005591919921,0.27797590215755213,-0.25595262676556163,0.8668498649803015,-1.0712397426000506,-0.6841237927664604,3
-0.7161458333333354,1.161731207289294,-0.9130434782608695,-0.6602967697169013,-0.9199368393780513,-0.7638730718311405,-0.807143373110098,0.058993311184557466,-0.34105470675209465,-0.5,0.976062772473618,-1.084630264170265,0.5877792558800243,0.1601680846054751,0.38057303386488256,-1.0797625642579072,0.059403861397984446,3
-0.6744791666666657,1.1526195899772198,0.30434782608695654,0.0240375478722056,-0.0508315139329733,-0.11608349938004862,0.1831960479584375,-0.8800839810021299,-0.5810744208969936,-0.5,-0.22749983257050238,-0.21664686024561525,-0.731606288181883,-0.21355367127380917,0.27946033209523347,-1.0630365286335244,-0.9618260443718765,3
-0.6666666666666692,1.154897494305239,0.6956521739130435,-0.7451493616469987,-0.9024140447502222,-1.0265172182229978,-0.7169369259176016,-0.6242721026006923,-0.5224248398225727,-0.5,0.5349051763986783,-0.8759144171854715,-0.4847233545006496,-0.13210641298043757,0.863351920672494,-1.0630868901465065,-0.666442875482097,3
-0.6692708333333335,1.1526195899772198,-0.5217391304347826,-0.31442046008553937,-0.24413923584740702,0.05193744531180103,0.07203399460362227,-1.2929505451342107,-0.37851158206012814,-0.5,-0.6180442942755899,-0.043947902777825266,0.03478140158196089,-0.5327894212438715,-0.7806255452838896,-1.0618570168996677,-1.4706193367128286,3
-0.6718750000000014,1.1526195899772198,-0.9565217391304348,0.10525874926307408,0.2333570570059668,-0.041680745166814144,0.4446073319963404,-0.7210721210715857,-0.4879250862493839,-0.5,-0.6845069277624204,0.31010360441272194,-1.2723338846432253,-0.10260976482607684,0.27407048821251084,-1.0624467727665967,-0.776557576820495,3
-0.6718750000000014,1.150341685649202,0.8695652173913043,-0.22250474916116644,-0.08479479849701264,-0.2559182056172634,0.07553829390340931,-0.6149083664861824,-0.6012814194184327,-0.5,-0.4469201918382285,0.17081888945755655,-0.7864221115735114,0.04801753313113031,0.09485002877586639,-1.0606268429870833,-0.6558948489680049,3
-0.6796875000000018,1.1526195899772198,0.13043478260869565,0.3324612069339839,0.1678260556394184,0.20579902868566102,0.35624311909756057,-0.29520438862019893,-0.6037456875308034,-0.5,-0.05238138470781285,-0.26536450207100565,-0.39915600556264774,-0.029427755400530123,0.17188139309330405,-1.0642160403673824,-0.3061816275365851,3
-0.6744791666666657,1.150341685649202,0.8695652173913043,0.2230705036741641,0.12582406271269062,-0.11752773352954665,0.22148501945695592,-0.5412416730612637,-0.5450961064563824,-0.5,0.06279955313902798,-0.1646632050682387,-0.8448574281010587,0.2971012617144988,0.689872809899299,-1.061216448521136,-0.5735351217078319,3
-0.6770833333333337,1.150341685649202,-0.08695652173913043,0.08016556760531544,-0.04474896688091387,0.026219886507011222,0.22776389737296152,-0.7557241913899313,-0.6234598324297683,-0.5,-0.22638339030139498,-0.30622985982430884,-0.4910935123202151,-0.3490241072212194,0.06942990890765803,-1.0618060540551901,-0.8164593677200336,3
-0.6770833333333337,1.1480637813211843,-0.6521739130434783,0.5215864539370856,0.35765823041113654,0.354033674398139,0.6224442620857945,-0.50085084793573,-0.5909314933464761,-0.5,-0.31883058857554836,-0.1661472713855846,-0.7698244185768529,-0.27187259055197877,0.21635555657696573,-1.0599858236099269,-0.5288410534610573,3
-0.6796875000000018,1.150341685649202,-0.30434782608695654,0.08755823590956413,-0.032667132651764796,0.04170946811975541,0.17019185173197304,-0.4144562302821476,-0.5667816658452439,-0.5,-0.07359172990734826,-0.29103646650270676,-0.2834122906600125,-0.10035766723381888,0.04953454162688241,-1.0623956595892443,-0.4343168811883666,3
-0.6744791666666657,1.1457858769931664,0.5652173913043478,-3.1221931762818214,-2.604008884842249,-2.716805193386751,-2.695790075677023,-1.878633159379948,-0.6954164613109907,-0.5,1.0765490150445542,-0.5944899685309226,1.5847453726630158,1.1015716516525489,-0.33211753700931557,-1.0575762882963593,-2.2731004670343657,3
-0.6614583333333331,1.1526195899772198,-0.6956521739130435,-0.49747025170428466,-0.4539660227479392,-0.6114883347300201,-0.14413668855200787,-1.4005294215625308,-0.5258748151798915,-0.5,-0.4553356039570941,-0.2117911662448028,-1.092920123100406,-0.5436285305976088,0.35941844526405414,-1.0600877492988834,-1.6103963977939781,3
-0.6666666666666692,1.150341685649202,-0.782608695652174,-0.11843503739787706,0.060209707431654484,-0.23052897577370754,0.10325504324517337,-0.6716272296113641,-0.5874815179891573,-0.5,-0.3108737002377522,0.3231034979858005,-0.8000215025845142,0.48566049620464624,0.25160370801665477,-1.059447631918975,-0.7200657210555623,3
-0.6640625000000011,1.1480637813211843,-0.17391304347826086,0.434136666868507,0.22842985707084623,0.3448494959582729,0.4789404453329331,-0.01425758597714941,-0.5352390340069,-0.5,-0.15025051578238532,-0.30732376376364146,-0.3953544827482489,-0.23847663792229404,0.06617684045304174,-1.0570385476040307,-0.01444317394445129,3
-0.6692708333333335,1.1457858769931664,0.6956521739130435,-0.21479966349356736,-0.19225212853602325,-0.4652575143342197,-0.07602678685140628,-0.6242721026006923,-0.6081813701330705,-0.5,-0.05990894880093688,-0.10829606237844148,-0.8995494143742868,0.20188277643716518,0.6085578185301102,-1.0563976785597493,-0.666442875482097,3
-0.6718750000000014,1.1480637813211843,0.8695652173913043,-0.47400144193971444,-0.495968015674667,-0.6219678220817899,-0.2914253214676596,-0.7037318137827695,-0.629866929521932,-0.5,-0.03637991805698033,-0.3637346942525628,-0.6797206906983336,-0.1577988676860083,0.4358780404471234,-1.0588069132075684,-0.7566868620901012,3
-0.6692708333333335,1.1480637813211843,0.4782608695652174,-0.6613653109625617,-0.6592787123741246,-0.677820363011425,-0.4824834679048673,-0.46265248836596345,-0.5648102513553475,-0.5,0.07475813504167289,-0.41232193014592555,-0.23939042027477336,-0.06995502340005522,0.16591069013156295,-1.0582174580063892,-0.4868693221309128,3
-0.6406250000000002,1.150341685649202,-0.8695652173913043,-0.6017672496057705,-0.6836431515251162,-0.5723960785205245,-0.6381730404785712,0.40240963939385,-0.38393297190734355,-0.5,0.6235988647783516,-0.5916918221369298,0.5714576833219333,0.4483624098173886,0.039772436939173525,-1.0535515765784365,0.3942783882821679,3
-0.611979166666667,1.161731207289294,-0.782608695652174,0.6511167127544436,0.3973497570545257,0.40785709571028994,0.5722022379597612,0.22958291423599395,-0.35288319369147364,-0.5,0.03440419918793506,-0.3046439170461792,-0.4985117483607232,0.037865031768840575,0.3499014887615282,-1.0561482763208419,0.2280258889646482,3
-0.6562500000000008,1.1526195899772198,-0.7391304347826086,0.4178732512388774,0.0,0.3000808128430749,0.13378137522906683,0.42042040831609373,-0.19714144898965008,-0.5,0.6555330195979573,-0.8066034993306423,0.49937884523436393,0.15122302614033087,0.13209837879341232,-1.0589082375650267,0.4113486495408384,3
-0.6536458333333328,1.150341685649202,-0.6956521739130435,-0.43275747941622433,-0.6496572033953614,-0.42650468479753423,-0.5748861106592587,-0.22206324211960737,-0.24248398225726958,-0.5,0.8076429160194976,-0.8296579358384655,0.7777018859795496,0.33248735353111286,0.053323146075711494,-1.0564996042487058,-0.2288906693440087,3
-0.6536458333333328,1.1457858769931664,-0.7391304347826086,0.5036400873274247,0.2934469339838943,0.330436921033677,0.46056021441857575,0.024892998557350117,-0.36914736323311975,-0.5,0.022267329332222915,-0.2814224616921065,-0.37977676403516025,0.05596060873788649,0.23307977384316647,-1.0528618493499216,0.025136135369582147,3
-0.6380208333333358,1.1389521640091114,-0.8260869565217391,0.16573720435529982,0.040442719469496125,0.1226398667905292,0.17019185173197304,0.222279016701132,-0.3292262198127156,-0.5,0.0773260315103215,-0.2611386627674018,-0.07273307298932197,0.1687492561908759,0.025484443111118547,-1.0438720937836599,0.2209000342081629,3
-0.6536458333333328,1.1298405466970387,-0.782608695652174,-1.3309115531159772,-1.7850499405977505,-1.6990501731805627,-1.5832486136206307,0.21538195321275716,-0.37604731394775753,-0.5,1.8454029910899639,-2.1005316152807794,0.4896915501442495,-0.3268913529928247,1.341178129494301,-1.0401297072041757,0.21416352061651753,3
-0.6536458333333328,1.1412300683371293,-0.391304347826087,0.2871130444165672,0.02037589579330846,0.003965779878255918,0.12368121356236113,0.2246271339943479,-0.3878758008871365,-0.5,0.4272065136801619,-0.5283575180438995,-0.2450828020945444,0.26328543551306116,0.5373073708996603,-1.0492240944511362,0.223191812025794,3
-0.6562500000000008,1.1366742596810921,-0.9565217391304348,-0.7657771343309823,-0.9140700818552125,-0.8508224470454614,-0.8824303743248386,0.013537626484106984,-0.33760473139477576,-0.5,0.9628291078091858,-0.8659892940818861,0.5904238255760949,0.4960839741009949,0.36503631500961314,-1.0461750430891583,0.013682574242734691,3
-0.6666666666666692,1.143507972665147,-0.6521739130434783,-1.1879129071989083,-1.3064192029242474,-0.8990885631908565,-1.0626144947728842,0.1844043455886948,-0.4307540660423854,-0.5,0.5451894611721346,-1.0713627556026566,1.0857681321427786,-0.4281442426392972,-0.45661472878015974,-1.0539887445776799,0.18381582641895436,3
-0.6614583333333331,1.1389521640091114,-0.6521739130434783,0.13405640638919128,0.026140400135284007,0.1689551239309938,0.3447864142738009,-0.01625490049806677,-0.4051256776737309,-0.5,-0.4002496648481051,-0.23679289790808006,-0.4603482848250569,-0.49996257394997656,-0.13966573210328662,-1.0491717786107875,-0.016469194359969665,3
-0.6614583333333331,1.161731207289294,0.8695652173913043,0.797592699585795,0.5966204425758187,0.45678226125335625,0.6822028596647298,-0.03412572717051287,-0.378018728437654,-0.5,0.048184217697143705,-0.11247052189471961,-0.6796254973036858,0.35638881448121684,0.5253214348405509,-1.0673650630909475,-0.03462658100302367,3
-0.6640625000000011,1.1594533029612746,0.7391304347826086,0.8044798713278442,0.6903837673115051,0.45489684589781004,0.6754390048963005,-0.538847489724185,-0.4366683095120749,-0.5,0.07626542399278768,0.0848603948408665,-0.665864411190224,0.7048388591636136,0.5427200675152057,-1.066135941508483,-0.5708768012055498,3
-0.6562500000000008,1.1594533029612746,-0.782608695652174,-1.2625157427367493,-1.4388247798943865,-1.6215377662034969,-1.3468646582267414,-0.08834065907297309,-0.47116806308526366,-0.5,1.2384784034005998,-1.2825851051404016,-0.1386963447272638,0.20604684938583753,1.2839971955650076,-1.0643653209118276,-0.09004062112569815,3
-0.6614583333333331,1.157175398633257,0.8695652173913043,-0.3866136180295053,-0.6496572033953614,-0.6932632754481836,-0.5415581779128967,-0.6886672579723114,-0.37604731394775753,-0.5,0.8128170169311298,-0.9164219509481113,-0.09354398010615343,0.20017569665270818,0.803275914578528,-1.0637264061949154,-0.7394758706165433,3
-0.6718750000000014,1.1662870159453296,-0.782608695652174,-0.13644114733669752,-0.4052629161391561,-0.1675797234841051,-0.1482504320538855,0.08310778229431685,-0.295219319862001,-0.5,0.27962696726107533,-0.777077605820294,0.12097608954768906,-0.342122043994289,0.06882271077773215,-1.0733663514436826,0.0835221646518573,3
-0.6406250000000002,1.1731207289293846,-0.782608695652174,0.5598163866940052,0.36880363460666993,0.5868674331620262,0.5575028213040494,0.15857454184973613,-0.366190241498275,-0.5,-0.09974339301572997,-0.20866612633259526,-0.012507174472655218,-0.012054271377560391,-0.20812275478183775,-1.0717328344286328,0.15839644735189057,3
-0.6718750000000014,1.157175398633257,-0.6521739130434783,0.5628458877634008,0.2382659741534706,0.424364402237942,0.4658368841154817,0.37620057478428925,-0.29029078363725974,-0.5,0.12021053367976697,-0.5119508077364409,-0.1585652533410438,-0.1584753146486471,0.1433712077169085,-1.0660866323256262,0.3693531289910399,3
-0.6276041666666675,1.1685649202733472,-0.6521739130434783,0.13702119353611592,-0.05694215599025488,-0.05265049374738058,0.0036929562808677794,0.1603267986562695,-0.3775258748151799,-0.5,0.43580015631574914,-0.43958820666300924,-0.03590347835506233,0.41619795010798954,0.3636878768196585,-1.0651425418733413,0.16012418207173365,3
-0.6536458333333328,1.1594533029612746,-0.6956521739130435,0.32165353136383423,-0.08479479849701264,0.0982538099639875,0.18965221248449216,0.2935399798469546,-0.25874815179891575,-0.5,0.3301796171014329,-0.8354192264753577,-0.1934842210255188,-0.36122497541796944,0.39132924450346696,-1.0637751140462754,0.2900742783903064,3
-0.6328124999999999,1.189066059225512,-0.6956521739130435,-2.3873080360001806,-1.9156713613253362,-2.00920426058863,-2.0542787392173523,-1.2174056079867135,-0.7501232134056185,-0.5,0.7679843856606838,-0.19143946958218108,1.3339190173462747,1.3012556741454835,-0.4345841770168674,-1.0826832313450045,-1.3743257628485623,3
-0.6640625000000011,1.184510250569475,-0.7391304347826086,-0.5854995180607397,-0.42533844026783263,0.19553847800118834,-0.25978132552789746,-0.3939171849585143,-0.7230162641695417,-0.5,-0.34446509520913116,0.0357394867562718,1.468626932059748,-0.002740319498479687,-1.6209085684661917,-1.086150208098279,-0.41205695837370154,3
-0.6901041666666664,1.1708428246013667,-0.6521739130434783,0.6925923447474236,0.5928780025883302,0.688913802123453,0.7045111955766612,-0.2762759183138153,-0.5066535239034007,-0.5,-0.19335014981624185,0.06401112586906854,-0.172384666822687,0.26733394864025356,-0.16979760955258844,-1.0811429207121863,-0.28608601139925804,3
-0.588541666666666,1.189066059225512,-0.6086956521739131,-2.047045329054215,-1.7737907096305103,-2.538803418238324,-2.139519344648827,-1.4752774330662914,-0.7195662888122227,-0.5,1.9771817390913862,-0.5599431079463251,-0.20792325060350705,2.467997927849568,2.113865952398837,-1.0726164910653395,-1.7094182892992484,3
-0.41927083333333437,1.19134396355353,-0.6521739130434783,-0.8789307072312794,-0.6118560130789417,-2.3816648824040128,-2.3896522010940644,-0.76913262871507,-0.728437654016757,-0.5,6.207120969574793,0.1524694487428913,1.4484839595841896,10.063355028448301,4.763072993966549,-1.035931361016129,-0.8319687800738005,3
-0.4401041666666673,1.1753986332574022,-0.6086956521739131,-0.9171320860087154,-1.0430909684835319,-0.9845195643369989,-0.9922435607634518,0.4578041373664564,-0.5953671759487432,-0.5,0.9486342569154917,-0.9067212038123782,0.5735694239995476,0.4097469224560164,0.36498827559216274,-1.0280240021467524,0.4466299517187088,3
-0.44791666666666763,1.1753986332574022,-0.2608695652173913,-0.04939625061986451,-0.22661644121957794,-0.15118132897014935,-0.19433493807844882,0.28959375533048026,-0.602267126663381,-0.5,0.5743179895075434,-0.5038099351189126,0.3093183177950751,0.5167190798157377,0.20993886160756461,-1.0297977797337745,0.2862638603536902,3
-0.4453124999999996,1.1731207289293846,-0.6956521739130435,-0.39800280449334574,-0.5437645709406898,-0.6031632506068737,-0.7873078599270352,-0.5893199730379963,-0.37456875308033516,-0.5,1.4913321245426494,-0.6300115381993383,0.9926829258890215,1.6447719830931717,0.5538850643620272,-1.0273996697186727,-0.6271619125887941,3
-0.4401041666666673,1.1731207289293846,-0.782608695652174,0.21694294318440896,0.10972303249181606,-0.017321730815495796,-0.06048064396074502,0.17315723517368822,-0.5515032035485461,-0.5,0.7586000388977698,-0.19136677902445717,0.25421448078948566,1.2874561707551546,0.44448479788758666,-1.0262174519930738,0.17276031872427372,3
-0.4401041666666673,1.1753986332574022,-0.9565217391304348,-1.6366069298709078,-1.5288562216100248,-2.206318323284755,-1.8546521663746074,-1.9693955479502059,-0.5687530803351405,-0.5,2.0184227977464877,-0.7549543873864349,-0.17126106572250008,2.1958791616529516,2.1220907987906537,-1.0280240021467524,-2.4073766609743665,3
-0.42187499999999867,1.184510250569475,-0.9565217391304348,0.16225354710178058,-0.12286797722996155,0.003965779878255918,0.011049179964102093,0.6456606344564988,-0.5638245441103992,-0.5,0.46681750377224673,-0.6416925186124625,0.09215188440569624,0.1414886779175245,0.28526977672924186,-1.0311071790712565,0.6209255430890848,3
-0.42187499999999867,1.1753986332574022,-1.0,0.38326730419747457,0.16523963907105138,0.21935889663096406,0.14713362105966474,0.5887249205029944,-0.5268605224248398,-0.5,0.5549021525597803,-0.36270382328445877,0.2481331609318345,0.7128458576941686,0.24210929527338673,-1.023885187777033,0.5686187805100835,3
-0.434895833333335,1.1822323462414572,-1.0,0.12033403222200596,-0.15545464081729546,-0.5070925446997329,-0.5748861106592587,1.1215767346249663,-0.4613109906357812,-0.5,1.9808201791323536,-0.6434652382724486,0.5471886511907871,2.331291234238358,1.4267115374574881,-1.0322602322191903,1.0416008607330294,3
-0.46354166666666824,1.1731207289293846,-0.34782608695652173,1.4465745189959323,1.3251672920298778,-0.3504819153042768,-0.0451086912103737,-0.15275035306526477,-0.5401675702316412,-0.5,3.1557660929243156,0.355620965826663,-0.683503890089509,5.821577785362268,3.8193334597176807,-1.0315374317582693,-0.15652946098763265,3
-0.4869791666666655,1.1776765375854217,-0.13043478260869565,-0.05075665201832691,0.0685916889241475,-1.4747941785060619,-1.784995966650656,0.4131130823546883,-0.6697880729423361,-0.5,5.781059643886455,0.21268535866224425,2.0525674471795265,9.540233101141384,3.7767743794771667,-1.040475923814305,0.404428608032574,3
-0.4661458333333326,1.1799544419134393,-0.9130434782608695,0.27111634119351924,-0.15215961631607255,-1.255435281875098,-1.1033276434763228,0.7097617287935434,-0.4243469689502218,-0.5,3.9933873503768766,-0.9042974038387979,0.13866851567573826,4.762181783460827,3.8554443240984395,-1.037552701068339,0.6792884503500641,3
-0.4609375000000003,1.1776765375854217,-1.0,0.3837609121153554,0.27689504412978544,-1.6574573810430169,-1.6554722588231112,-0.0434957175545236,-0.34105470675209465,-0.5,6.3367446558001275,-0.1045039295846219,0.9087972884080032,9.736174772727972,5.434576887369907,-1.0345618285288187,-0.04416825100504976,3
-0.45833333333333226,1.1799544419134393,-1.0434782608695652,0.960049652030887,0.6298343624448484,-1.671178953790274,-1.59502492996126,0.12587750895999075,-0.25086249383932974,-0.5,7.504699379898089,-0.31866722852877555,0.6271549070569977,11.021028790754357,6.900938346160863,-1.0357780214840704,0.12606778817149003,3
-0.45572916666666796,1.1822323462414572,-1.0869565217391304,-0.01118919058421904,-0.3018247401461161,-1.901298863303596,-1.8982092352011897,0.4231305039190975,-0.3913257762444554,-0.5,6.355221316208253,-0.7554393073296588,1.0578589469730255,8.438415157818135,5.299852154351993,-1.036993913773572,0.4139131365647458,3
-0.45312499999999994,1.1799544419134393,-1.0434782608695652,-0.13065306412379227,-0.6212055336411757,-2.152614541517487,-2.24933253108744,0.6758277253911337,-0.1641202562838837,-0.5,7.616575953663723,-1.3140821503017506,1.6681416959839261,9.062818072420821,5.907256407132057,-1.0345949017612235,0.6484610377521254,3
-0.4505208333333319,1.1799544419134393,-1.0869565217391304,-1.0993599938204839,-1.3709662312790223,-3.312156410017462,-3.238932166519311,0.7647509987013846,-0.21784130113356334,-0.5,10.075945914294637,-1.4222812960090023,1.8652559799063269,12.246715231545803,8.060820486254995,-1.0340033418998003,0.7289183006629977,3
-0.4453124999999996,1.1799544419134393,-1.0869565217391304,0.3190674933295042,-0.17205400103824478,-0.9955910952385351,-1.1538339270788152,0.878232372390105,-0.2838836865450961,-0.5,4.27879221252521,-1.0345861534792804,1.1230323939010156,4.925301790067447,3.189339223069471,-1.0328202221769536,0.8300925085603422,3
0.138020833333334,-0.05239179954442003,-0.17391304347826086,0.43793509317515267,0.12848861880647747,0.32108930909575273,0.4011365292388876,0.8847852251823656,0.15968457368161657,-1.0,0.0397025152199673,-0.5448366218484472,-0.2346167032585888,-0.3268913529928247,0.12535004925364746,0.05897754102020449,0.8358842583380464,1
